ME36464|contig-2001539	16723	0	0	0	0	0	0.0114117	0	0	0.00982499	0	0	0	0	0.0119772	0.0456915	0.0620436	0.125729	0.251029	0.0145061	0.014629	0.0127095	0	0.0166452	0.0259908	0	0.115226	0.0118967	0.0165041	0.0118412	0.00975161	0.500644	0.0431558	0.0144181	0.0168088	0.0771451	0.122738	0	0	0.0282805	0.0231717	0.05126	0	0.0113434	0	0	0	0	0	0	0.0519536	0.0264271	0.0634006	0.703547	0.0409992	0	0.0122692	0	0.0159597	0.0303012	0.0132507	0.0122063	0	0	0.0117842	0	0.0915342	6.6483	0.466843	0.0132556	0	0	0	0	0.0128811	0	0	0	0.0535945	0	0.0122183	0	0	0	0	0	0	0.0122198	0	0	0	0.0217111	0	0.0150445	0.0337568
ME36464|contig-2876	16037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05521	0	0	0	0	0	0	0	0.0305226	0	0	0.0100557	0	0.689033	0	0	0	0.0475152	0.0154959	0	0	0	0	0.0333483	0	0	0	0	0	0	0	0	0.0169047	0.0162581	0.0282916	0.741063	0.0124944	0	0	0	0	0	0	0	0	0	0	0	0.0139717	6.33353	0.409222	0.0158883	0	0	0	0	0	0	0	0	0.0125617	0.0169198	0	0	0	0	0	0	0	0	0	0	0	0	0.0140304	0	0
ME36464|contig-30002761	15602	0	0	0	0	0	0	0	0	0.0125297	0	0	0	0	0.0116095	0	0.0504811	0.0444357	0.112665	0	0	0.0144402	0	0.0475594	0.0417712	0	0.0575858	0	0	0.0307023	0.0164647	0.601949	0.0312665	0.0129793	0	0	0.0414965	0	0	0	0.0308057	0.0127732	0	0	0	0	0	0	0	0	0	0	0.0308138	0.807723	0.0464013	0	0.0136364	0.0271037	0	0.0117244	0	0	0	0	0.0173346	0	0.0262395	4.91789	0.341765	0	0	0	0	0	0	0	0	0.0266834	0.0142405	0	0.015693	0	0	0	0.0164096	0	0	0	0	0	0	0	0.0132463	0	0
ME36464|contig-2224000222	15414	0	0	0	0	0	0.0149433	0	0.0152993	0	0	0.0440587	0	0	0	0.0522139	0.0272921	0.0983979	0.160232	0	0	0.0260382	0	0.0638525	0.0298009	0.0742052	0.112209	0	0	0	0.0254068	0.530942	0.0327246	0	0.0558298	0.0422789	0.0905696	0	0	0.0172092	0.0168622	0.0486	0	0	0	0.018274	0.0161355	0	0	0.0132053	0.0135387	0.0371333	0.0256667	0.817703	0.060331	0	0.0280149	0.0278446	0	0	0	0	0	0	0.0329685	0	0.028972	5.36047	0.527681	0.0155478	0	0	0	0	0	0	0	0.0356905	0.0285714	0.0134179	0.0118841	0	0	0	0.0114774	0	0	0	0	0	0	0	0.0266248	0	0.0258275
ME36464|contig-1000421	14944	0	0	0	0	0	0	0.0169398	0.0169679	0	0	0.0465196	0.0307724	0	0	0.0296021	0.029278	0.0731909	0.176458	0	0	0	0	0.0781961	0	0.0453731	0.0763343	0	0	0.0180441	0	0.33767	0.0187147	0.0128788	0.0117064	0.0764722	0.0349077	0	0	0.0293348	0.0132792	0.013627	0	0	0	0	0	0	0	0	0	0.0166552	0.013214	0.708196	0.108585	0	0.0644539	0.0139253	0	0.036629	0	0	0	0.0128752	0.029351	0	0.0308063	4.87621	0.483473	0	0	0	0.0138487	0	0	0	0	0.0360882	0.028532	0	0.0175076	0	0.015162	0	0.0147424	0	0	0	0	0	0	0.0172652	0	0.0172342	0.0188783
ME36464|contig-938	13704	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0162117	0.0520096	0.0503164	0.158402	0.225381	0	0	0	0	0.0377771	0.0186331	0.0478058	0.0945559	0	0	0.053991	0.0200963	0.54501	0.03558	0	0.0118958	0	0.044866	0	0	0	0	0	0	0	0	0	0	0.0359777	0	0.0161849	0.0133243	0.0333333	0.0199398	0.484591	0.103511	0	0.015585	0.0176391	0	0	0	0	0	0	0.0188338	0	0	5.10432	0.619786	0	0.0125848	0	0	0	0	0	0	0	0.0330068	0	0.0119084	0.0212541	0	0	0	0	0	0	0.0126659	0	0	0	0	0	0
ME36464|contig-709	13693	0	0	0	0	0	0	0.0159747	0	0	0	0	0	0	0.0170553	0.0334463	0.0277422	0.189682	0.210475	0	0	0	0	0.0142631	0.0151755	0	0.027847	0.0332907	0.0158264	0.0152988	0	0.768663	0.0585711	0	0	0.0880688	0.029383	0	0	0.0181599	0.0362117	0	0	0	0	0	0	0	0	0.0180065	0.0319446	0.0131787	0.031403	0.907395	0.135113	0	0	0.0204451	0	0	0.0181599	0	0	0	0	0	0	6.12763	0.538995	0	0.0131986	0	0.0549649	0	0	0.0433733	0	0.027357	0.0380873	0	0.0382439	0	0	0	0.0160573	0	0	0	0	0.0147092	0.0141143	0	0.0177912	0	0.0171153
ME36464|contig-2299000311	12815	0	0	0	0	0	0	0	0.021182	0	0	0.0208384	0	0	0	0	0.0402842	0.0281884	0.138932	0	0.0216002	0	0	0	0.056764	0.0396024	0.0185889	0	0	0	0.026942	0.418004	0.033293	0.0346219	0.0161381	0	0.022025	0	0.0142084	0	0.0205562	0.0355616	0.0167354	0	0	0	0	0	0	0.0179911	0.0215409	0	0.0188694	0.588723	0.0180057	0.0171202	0.0201727	0.0188252	0	0	0	0	0	0	0	0	0	4.36119	0.599129	0	0	0.0180086	0	0	0	0	0.0178326	0.0141232	0.0547613	0	0.020761	0	0	0	0	0	0	0	0	0	0	0	0	0.0143007	0
ME36464|contig-20000861	11837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0644228	0.0846269	0.0406319	0	0	0.0150864	0	0.0609039	0	0.0338745	0.0188679	0	0	0.022781	0	0.422717	0	0	0.0186597	0.0413339	0.0183936	0	0	0	0	0	0	0	0	0	0.0159356	0	0	0	0.021722	0	0.0381686	0.819446	0.0872271	0.0210434	0.0446781	0	0	0	0	0	0.0239159	0	0	0.0362808	0.084013	5.41143	0.678493	0	0	0	0.0174454	0	0	0	0	0.0143696	0.0225379	0	0	0.018858	0	0	0	0	0	0	0	0	0	0	0	0	0
ME36464|contig-565000519	11632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0203499	0.0138418	0.0542449	0	0	0	0	0	0	0	0.0414656	0	0.0190043	0	0.0196183	0.551364	0.0387631	0.0213241	0	0.0226988	0.0214056	0	0	0	0.0172875	0	0.0164491	0	0	0	0	0.0189049	0	0	0	0	0.0187199	0.615207	0.0399036	0	0	0	0	0	0	0.0231002	0	0.0168569	0	0	0.0227719	4.64888	0.441481	0	0	0	0	0	0	0	0	0	0.0700125	0	0	0	0	0	0.0216887	0	0	0	0.0249285	0	0	0	0.0211532	0	0
ME36464|contig-3001122	11618	0	0	0	0	0	0	0.0453733	0.0183494	0	0	0	0	0	0.0208482	0.0308036	0.0493298	0.0912911	0.166428	0	0	0	0	0	0.0224709	0.0234431	0.0195061	0	0	0.0530641	0.0399107	0.54625	0.111438	0	0	0	0	0	0	0.0350125	0.05505	0	0	0	0	0	0	0	0	0	0.0174138	0	0.0190111	0.568907	0.0318198	0	0.039657	0.0573345	0	0	0	0.0223254	0	0.0163422	0.0392385	0.0209078	0.0375536	5.74379	0.362897	0	0.0146638	0.0407652	0	0	0	0	0	0.0586922	0.059907	0	0	0	0	0	0.0177837	0	0	0	0	0	0	0	0.0181412	0.0152057	0.0360207
ME36464|contig-606	11471	0	0	0	0	0	0	0	0.0175057	0	0	0	0	0.0228364	0	0.0312132	0.0383954	0.160823	0.154955	0	0	0.015768	0	0.0201288	0.0250386	0.0592075	0.130474	0	0	0	0.0174613	0.587985	0.0415876	0	0	0.017046	0.0223509	0	0	0	0	0	0	0	0	0	0	0	0	0.0206316	0	0	0.0436827	0.757294	0.0603206	0	0.00334872	0	0	0	0	0	0.0166531	0	0	0	0	5.43756	0.423568	0	0	0	0	0	0	0	0	0.0435412	0	0.0182115	0	0	0.0204766	0	0	0	0	0	0.018584	0	0	0	0	0	0
ME36464|contig-1001483	11309	0	0	0	0	0	0	0	0	0	0	0.0217931	0	0	0	0	0	0.131678	0.0899972	0	0	0	0	0.0415938	0	0	0.0820834	0	0	0	0.0231384	0.725645	0.0206441	0	0.0244328	0.0742615	0.0379282	0	0	0.016809	0.0200018	0.0558972	0	0	0	0	0	0	0	0	0.0163468	0	0.106838	0.676231	0.0176487	0	0.0180031	0.0190415	0	0	0	0.0185508	0	0	0	0	0.0858851	6.00744	0.282723	0	0	0	0.0146153	0	0	0	0	0.0406063	0.0205057	0	0.0420307	0	0	0	0	0	0	0.0146261	0	0.0186701	0	0	0	0.0413025	0.0216013
ME36464|contig-1525	11293	0	0	0	0	0	0	0	0	0	0	0.0225619	0.0226207	0.0231187	0	0.0161839	0.0592729	0.0198913	0.149019	0	0.0206661	0.0180529	0.0217491	0.045065	0.0397418	0.0365865	0.0227629	0	0	0.0217131	0.046069	0.625747	0	0	0	0.0362179	0.0235446	0	0	0	0	0.0399853	0	0	0	0	0	0	0	0	0.0641037	0.0192113	0.041456	0.686588	0.0638866	0	0	0.023123	0	0	0.0183056	0	0	0	0.0235662	0.0180363	0.0792891	5.50244	0.39518	0	0.0303895	0	0	0	0	0	0	0.0609992	0	0	0.0243161	0	0	0	0	0	0	0	0	0	0	0	0.0175794	0	0
ME36464|contig-1002604	11000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.014175	0	0.0663449	0.126634	0	0	0	0	0.0665846	0.0418878	0	0.0179958	0	0.0208018	0.0362141	0.0431865	0.479871	0	0	0	0.0880849	0.0550095	0	0	0	0.019169	0.0643303	0	0.0187984	0	0	0	0	0	0	0.0435728	0	0.0179482	0.936792	0.115516	0	0	0	0.0249811	0	0	0	0	0.0174858	0.026017	0	0.0406966	5.69826	0.500189	0	0	0	0.0163671	0.0211014	0.0220227	0	0	0.118098	0.0432519	0.0183608	0.0567967	0	0	0	0	0	0.0187358	0	0	0	0	0	0.0189179	0.0175156	0.0353832
ME36464|contig-2001026	10977	0	0	0	0	0	0	0	0	0	0	0	0.0189412	0	0	0	0	0.119226	0.058187	0.0263233	0	0.0192581	0	0	0	0.0130992	0.106312	0.019127	0	0.0453899	0.00786059	0.515863	0.0188322	0	0.0258645	0.0275273	0.0367529	0	0	0.043676	0.0194	0.0228155	0	0	0	0	0	0	0	0	0	0.0371107	0.037584	0.775362	0.0397269	0	0.0391284	0.0745801	0	0.0224496	0	0	0	0	0	0	0	4.77173	0.446518	0	0	0	0	0	0	0	0	0.0629205	0.0151759	0	0.0214401	0.021535	0	0	0	0	0	0	0	0	0	0	0.0366859	0	0.0222812
ME36464|contig-7000830	10625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0206721	0.0209866	0.0371897	0.0966316	0.0256612	0	0	0	0.0239615	0.0300678	0.0183639	0.0524403	0.0160643	0	0.0411724	0	0.4348	0	0	0.0197001	0.0186585	0.0952474	0	0	0.0433206	0	0.0429929	0	0	0	0	0	0	0	0	0	0	0.0159632	0.848802	0	0	0	0	0	0	0	0	0	0	0.0390387	0	0.0901776	5.82985	0.647261	0	0	0	0.0193232	0	0.0170505	0	0	0	0	0	0	0	0	0	0	0	0.0189346	0	0	0	0	0	0.020202	0	0
ME36464|contig-2295000752	10085	0	0.0185204	0	0	0	0	0.0193522	0	0	0	0.0503575	0	0	0	0	0.024956	0.100819	0.181582	0	0	0	0	0.0256144	0.0265643	0.0261329	0.0385772	0	0	0.0230825	0	0.508017	0.050646	0	0.0241126	0.0212589	0	0	0	0	0.0182946	0.0318478	0	0	0	0	0	0	0	0	0	0	0.0410506	0.743727	0.0947696	0	0.0204905	0	0	0	0	0	0	0	0	0	0.0527406	5.56591	0.421608	0.0433882	0	0	0	0	0	0	0	0	0.0219666	0	0	0	0	0.0214308	0	0	0	0	0.0390876	0	0	0	0.0660661	0	0
ME36464|contig-28001215	9966	0	0	0	0	0	0	0	0.0271008	0.0264484	0	0	0	0	0	0.0229367	0.0294611	0.0690306	0.129252	0	0	0.0228751	0	0	0.0171254	0.0226795	0.108778	0	0	0.0268288	0.0230415	0.777545	0.0476141	0	0.020746	0.049454	0.111775	0	0	0	0.0553579	0.0362228	0	0.0275335	0	0	0	0	0	0	0	0	0.0675251	0.848631	0.111367	0	0	0	0.0286344	0	0	0.044626	0.0268231	0	0.0221267	0	0.0225556	6.1191	0.630763	0.0182428	0	0	0.0238045	0	0	0	0	0	0.0300042	0.045321	0.0243442	0	0	0	0	0	0	0	0	0	0	0	0	0.0216205	0
ME36464|contig-4000897	9889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0479358	0.0644752	0.0785828	0.193289	0	0	0	0	0	0	0.0282629	0.0195829	0	0	0	0	0.610918	0.0415656	0.0217644	0.0258794	0.061501	0.0396029	0	0	0.0247174	0	0	0	0	0	0	0	0	0	0	0	0	0.0195251	0.779323	0.0932445	0	0.0254568	0.0497302	0	0	0	0	0	0	0	0	0	5.11405	0.569452	0	0.0257007	0	0	0	0	0	0	0.0230322	0.0762559	0	0	0.0281392	0	0	0	0	0	0	0	0.0195705	0	0	0	0	0
ME36464|contig-1001729	9819	0	0	0	0	0	0	0	0.0282727	0	0.0254336	0.0257858	0	0	0	0.040634	0.0218294	0.110922	0.221286	0.0282969	0	0.0205691	0	0.12456	0.0725643	0.045217	0	0	0.0294838	0	0.0254228	0.522072	0.0265703	0.0255455	0	0.144076	0.0713906	0	0.0181024	0	0.0261452	0.0509304	0	0	0	0	0	0	0	0	0	0	0.0286018	0.976218	0.0253488	0	0.023731	0.0771773	0	0	0.0222411	0.0535163	0	0.0178742	0.0192779	0	0.076292	5.44894	0.722465	0	0	0	0	0	0	0	0	0	0.0252531	0	0	0	0	0	0	0	0	0	0	0.0179047	0	0	0	0.0213197	0.0167217
ME36464|contig-9002447	9694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0713823	0.187419	0	0	0	0.0221574	0	0	0	0.0301556	0	0	0	0	0.224989	0	0	0	0.00129702	0.0217813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.015625	0.699268	0.0853843	0	0	0	0	0	0	0	0	0	0	0	0.037365	5.34179	0.428063	0.0442478	0	0	0	0	0	0	0	0	0.025378	0	0.0208468	0	0	0	0	0	0	0	0	0	0	0	0.0279517	0	0
ME36464|contig-47000009	9509	0	0	0	0	0	0	0.0297128	0	0	0	0.0241322	0	0	0.0264696	0	0.0608964	0.0273278	0.255763	0	0	0	0	0.0506231	0	0.0458807	0.0477556	0	0.0258668	0.0281783	0	0.469475	0	0	0	0.0799603	0.216525	0	0	0.0228898	0.0267062	0.0434305	0	0.0459593	0	0	0	0	0	0	0.0262955	0	0.0237493	0.651444	0.111907	0	0	0.0246941	0	0.0243151	0.0200286	0	0	0	0.044278	0	0.0766942	5.10098	0.656872	0	0	0	0	0.0315082	0	0	0	0.0271877	0.0296419	0.0275482	0	0	0	0	0	0	0	0	0.0223839	0	0	0.0254284	0.0295122	0	0
ME36464|contig-3002747	9181	0	0	0	0	0	0	0	0	0	0	0.013376	0	0	0	0	0.0327888	0.0875729	0.0930312	0	0	0.0291595	0	0.142694	0.048895	0	0.0244879	0	0.0248944	0.0269499	0.0446194	0.665525	0	0.0206692	0	0.0299805	0.0267093	0	0	0	0.0263368	0	0	0	0	0	0	0	0	0	0.055359	0.0212159	0.0310254	0.749573	0.0627357	0	0	0	0	0	0.0259162	0.0301335	0	0	0.02514	0.0274129	0.0443581	5.62093	0.482247	0	0.0220647	0	0.0306251	0	0	0	0	0.104602	0.0298388	0	0.0476844	0	0.0290385	0	0	0	0	0	0	0	0	0	0	0	0.0510799
ME36464|contig-18001457	8653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07872	0.0906102	0	0	0.0287209	0	0	0	0	0	0	0	0	0	0.35507	0.026568	0	0	0.0214347	0	0	0	0.0425222	0	0	0.0342391	0	0	0	0	0	0	0	0.027572	0	0.0519481	0.62547	0.0244436	0	0	0	0.0251794	0	0	0	0	0	0.0249301	0	0	5.40985	0.518528	0	0	0	0	0	0	0	0	0	0.032729	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0463222	0	0.0278487
ME36464|contig-14000480	8580	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0221759	0	0.0813896	0.11133	0	0	0	0	0.023593	0	0.0683215	0.0352666	0	0	0.0408288	0.048395	0.487748	0.0290086	0	0	0.0274023	0.0221814	0	0	0	0	0.0270634	0.0308581	0	0	0	0	0	0	0	0.0300245	0	0.0220426	1.02323	0.188957	0	0	0.0240727	0	0	0.0316254	0.025	0.0251287	0.0213235	0.0336196	0	0.0574515	5.46762	0.587889	0	0	0	0	0	0	0	0	0.0272192	0	0.0284802	0	0	0	0	0	0	0	0	0.0275184	0	0	0	0.0613346	0	0.026135
ME36464|contig-2315003062	8574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0776116	0.0804076	0.147297	0.284678	0	0	0.0552961	0.0236104	0.029759	0.019936	0.0436547	0.105755	0	0.0253988	0	0	0.491172	0	0	0.0796124	0.0612395	0.0883002	0	0.0509452	0	0.0300098	0	0	0	0	0	0	0	0	0.0430464	0	0.0221814	0	0.861267	0.0157171	0.0295996	0.0251472	0	0	0.0291881	0.0111629	0	0	0	0	0.0274914	0.0292383	5.78001	0.490554	0	0	0	0.0234528	0	0	0	0	0.0705521	0.0257985	0	0	0	0	0	0	0	0.0250553	0	0.0319646	0.0335463	0	0	0	0	0.0303291
ME36464|contig-30001954	8559	0	0	0	0	0	0	0	0	0	0	0.0323692	0	0	0	0	0.0905178	0.0900923	0.20377	0	0	0	0	0	0	0.0271036	0.166934	0	0.0538414	0	0	0.709127	0.0312922	0	0	0.0163854	0.0486546	0	0	0	0	0.0244322	0	0	0	0	0	0	0	0	0.0251874	0	0.084469	0.804143	0.14233	0	0.0196633	0	0	0	0	0	0	0.0249416	0.104687	0	0	5.32308	0.354307	0.0228754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0285679	0
ME36464|contig-2199001238	8281	0	0	0	0	0	0	0	0	0	0	0.0282911	0.0245453	0	0	0	0.0623965	0.0754428	0.187396	0	0	0	0	0.0313816	0	0.0581707	0.029468	0	0	0	0	0.441689	0.05209	0	0	0.0243654	0	0	0.0278874	0.0311744	0.0282048	0	0	0	0	0	0	0	0	0	0.0333291	0.0263124	0.0273293	1.03591	0.0309515	0	0	0.0270305	0	0.0249332	0	0	0	0	0.0410139	0	0.0886963	5.08417	0.473088	0	0	0	0	0	0	0	0	0.0257096	0.0965974	0	0	0	0	0	0	0	0	0	0.0249968	0	0	0	0	0	0
ME36464|contig-1002171	8269	0	0	0	0	0	0.0154238	0	0	0	0	0	0	0	0	0.0280219	0	0.17843	0.107704	0	0	0	0	0	0.0650812	0.0300243	0	0	0.0299554	0	0	0.560183	0.0265937	0	0	0	0.0764429	0	0.0525443	0	0	0	0	0	0	0	0.0308162	0	0	0	0.0828131	0.0240611	0.0336092	0.694243	0.073989	0	0	0.0346061	0	0	0	0	0	0	0	0.0283055	0.0265475	5.19309	0.416847	0	0	0	0	0	0	0	0	0.0228171	0.0838545	0.0204212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ME36464|contig-4002179	8221	0	0	0	0	0	0.0228293	0	0.0183923	0	0	0.0237575	0	0	0	0	0	0.117504	0.131636	0	0	0	0	0.0248104	0.0301042	0	0.0875434	0	0.0405284	0.0538669	0	0.627451	0	0	0	0	0.0264069	0	0	0	0.0565869	0	0	0	0	0	0	0	0	0	0	0.024081	0	0.495205	0	0	0	0	0	0.0258941	0	0	0.028337	0	0.0616096	0.0257858	0.0730705	4.9334	0.605206	0	0	0	0	0	0	0	0	0	0	0	0.0137444	0	0	0	0	0	0	0.0515225	0.032001	0	0	0.0331314	0	0.030451	0
ME36464|contig-3002464	8193	0	0	0	0	0	0	0	0.0295598	0	0	0.0582549	0.0304823	0	0	0	0	0.0828715	0.0897949	0	0	0	0	0	0	0.0265772	0.0628306	0	0	0.0272879	0.0334405	0.516527	0	0	0.0259941	0.0603793	0.0481153	0	0	0	0.0272389	0.031495	0	0	0	0	0	0	0	0	0.0829795	0	0	0.533427	0.0587402	0	0.0225196	0.0335268	0	0.053004	0	0.0298469	0.0392485	0	0.053974	0	0.0273231	4.35518	0.500322	0	0	0	0	0.025641	0	0	0	0.0270305	0.0335095	0	0.0559495	0	0	0	0	0	0	0.0290135	0	0.050535	0.0260679	0	0.0513844	0	0
